data;historico;entrada_saida;total;id_cat;id;data_alteracao;Ano;Mes
01/02/24;TARIFA BANCARIA TRANSF PGTO PIX;saida;R$ 5;21bebb22-00e2-4aa0-8153-f0cb93bac67c;0a205b4a-c5d9-11ee-a4c0-03a43eba0dc7;07/02/24 13:50;2024;2
01/02/24;VIAGEM CALDAS NOVA;entrada;R$ 278,00;1bdc4f31-0e91-4dc9-9857-85f1c9445737;bd67e78a-c5da-11ee-9642-4bc92f512209;07/02/24 14:02;2024;2
01/02/24;TARIFA BANCARIA TRANSF PGTO PIX;saida;R$ 9;21bebb22-00e2-4aa0-8153-f0cb93bac67c;7de9a060-d252-11ee-a9be-e37cbf8be262;23/02/24 10:50;2024;2
31/01/24;DIZIMOS;entrada;R$ 20,00;075a2190-bb91-4690-9373-06c084efb57b;d5ddf05a-c5d7-11ee-b385-63064252eda6;07/02/24 13:42;2024;1
31/01/24;DIZIMOS;entrada;R$ 20,00;075a2190-bb91-4690-9373-06c084efb57b;886ffed2-c5d5-11ee-8949-1738d8b2525e;07/02/24 13:25;2024;1
31/01/24;DIZIMOS;entrada;R$ 10;075a2190-bb91-4690-9373-06c084efb57b;a1f3352c-c5d5-11ee-b871-27dcd2c6317d;07/02/24 13:26;2024;1
31/01/24;DIZIMOS;entrada;R$ 10;075a2190-bb91-4690-9373-06c084efb57b;967083f8-c5d5-11ee-a773-df42cf423ef6;07/02/24 13:26;2024;1
31/01/24;DIZIMOS;entrada;R$ 30;075a2190-bb91-4690-9373-06c084efb57b;0d4e1272-c5d8-11ee-a262-331db9c78628;07/02/24 13:43;2024;1
31/01/24;DIZIMOS;entrada;R$ 200;075a2190-bb91-4690-9373-06c084efb57b;ff73104e-c5d7-11ee-b1ce-e778e8fb104d;07/02/24 13:43;2024;1
31/01/24;DIZIMOS;entrada;R$ 25,00;075a2190-bb91-4690-9373-06c084efb57b;7fa264d4-c5d5-11ee-83bf-cf9fecdecea7;07/02/24 13:25;2024;1
31/01/24;DIZIMOS;entrada;R$ 148,00;075a2190-bb91-4690-9373-06c084efb57b;087c5e16-c5d8-11ee-b130-332b6c4bffdd;07/02/24 13:43;2024;1
31/01/24;DIZIMOS;entrada;R$ 155,50;075a2190-bb91-4690-9373-06c084efb57b;cadba42c-c5d7-11ee-8dc8-ab123077237c;07/02/24 13:41;2024;1
31/01/24;DIZIMOS;entrada;R$ 36;075a2190-bb91-4690-9373-06c084efb57b;667bccc4-c5d6-11ee-ad27-6bf3bbe406db;07/02/24 13:31;2024;1
31/01/24;DIZIMOS;entrada;R$ 600;075a2190-bb91-4690-9373-06c084efb57b;bc9499c0-c5d5-11ee-a81b-073ab7158423;07/02/24 13:27;2024;1
31/01/24;DIZIMOS;entrada;R$ 14;075a2190-bb91-4690-9373-06c084efb57b;b4068db8-c5d5-11ee-8ba0-5f8df76d94d1;07/02/24 13:26;2024;1
31/01/24;DIZIMOS;entrada;R$ 7,00;075a2190-bb91-4690-9373-06c084efb57b;a951dd8c-c5d5-11ee-8c9d-fb2ede8c7670;07/02/24 13:26;2024;1
31/01/24;DIZIMOS;entrada;R$ 65;075a2190-bb91-4690-9373-06c084efb57b;5586a8cc-c5d5-11ee-9f09-abc5bcd97a19;07/02/24 13:24;2024;1
31/01/24;DIZIMOS;entrada;R$ 23;075a2190-bb91-4690-9373-06c084efb57b;49798d9c-c044-11ee-8e00-73f56750b1fa;31/01/24 11:23;2024;1
31/01/24;DIZIMOS;entrada;R$ 270;075a2190-bb91-4690-9373-06c084efb57b;160e21a2-c044-11ee-838a-e7856dd49247;31/01/24 11:21;2024;1
31/01/24;MANUTENÇÃO CASA 1;saida;R$ 21;daefbe3b-2cbe-4300-8095-bd6c677629e7;7c6f287c-c064-11ee-9366-e37599f445bb;31/01/24 15:13;2024;1
31/01/24;MANUTENÇÃO CASA 1;saida;R$ 148;daefbe3b-2cbe-4300-8095-bd6c677629e7;4b048e78-c058-11ee-8be2-ab99518d9984;31/01/24 13:46;2024;1
31/01/24;MANUTENÇÃO CASA 1;saida;R$ 110;daefbe3b-2cbe-4300-8095-bd6c677629e7;f8224222-c057-11ee-88fd-5f3cc2918caa;31/01/24 13:44;2024;1
31/01/24;MANUTENÇÃO CASA 1;saida;R$ 37;daefbe3b-2cbe-4300-8095-bd6c677629e7;a2453e68-c057-11ee-a1ae-0bec81fc8332;31/01/24 13:41;2024;1
31/01/24;MANUTENÇÃO CASA 1;saida;R$ 80;daefbe3b-2cbe-4300-8095-bd6c677629e7;8b0f9a4a-c057-11ee-b816-a3759afdd042;31/01/24 13:41;2024;1
31/01/24;MANUTENÇÃO CASA 1;saida;R$ 50,00;daefbe3b-2cbe-4300-8095-bd6c677629e7;baa14698-c064-11ee-951d-0f63c3e24ac9;31/01/24 15:15;2024;1
31/01/24;MANUTENÇÃO CASA 1;saida;R$ 50;daefbe3b-2cbe-4300-8095-bd6c677629e7;9ba54f5a-c064-11ee-9723-338b8478a7a6;31/01/24 15:14;2024;1
31/01/24;MANUTENÇÃO CASA 1;saida;R$ 50;daefbe3b-2cbe-4300-8095-bd6c677629e7;2022aa3c-c058-11ee-b9b4-f3ba6287266f;31/01/24 13:45;2024;1
31/01/24;MANUTENÇÃO CASA 1;saida;R$ 50;daefbe3b-2cbe-4300-8095-bd6c677629e7;0c071740-c058-11ee-97e5-2b229ed47a7b;31/01/24 13:44;2024;1
31/01/24;MANUTENÇÃO CASA 1;saida;R$ 50,00;daefbe3b-2cbe-4300-8095-bd6c677629e7;73089d20-c057-11ee-8609-13b55f70a2a5;31/01/24 13:40;2024;1
31/01/24;MANUTENÇÃO CASA 1;saida;R$ 50;daefbe3b-2cbe-4300-8095-bd6c677629e7;54f75222-c057-11ee-979e-dfe890d654eb;31/01/24 13:39;2024;1
31/01/24;MANUTENÇÃO CASA 1;saida;R$ 50;daefbe3b-2cbe-4300-8095-bd6c677629e7;0f031512-c057-11ee-960c-4341c6fa24b8;31/01/24 13:37;2024;1
31/01/24;OFERTA CONSTRUÇÃO;entrada;R$ 430,00;d87be5eb-32fd-4756-a72e-9d6478a848a2;d8be9c36-c058-11ee-a51f-47c63ff73066;31/01/24 13:50;2024;1
31/01/24;OFERTA CONSTRUÇÃO;entrada;R$ 150,00;d87be5eb-32fd-4756-a72e-9d6478a848a2;ab63ce78-c044-11ee-a9c5-fb2d8b18612b;31/01/24 11:26;2024;1
31/01/24;OFERTA CONSTRUÇÃO;entrada;R$ 150,00;d87be5eb-32fd-4756-a72e-9d6478a848a2;8af7ca72-c044-11ee-bda2-7f46d4946051;31/01/24 11:25;2024;1
31/01/24;OFERTA CONSTRUÇÃO;entrada;R$ 300,00;d87be5eb-32fd-4756-a72e-9d6478a848a2;6114e38e-c044-11ee-967b-6fec8e9a9435;31/01/24 11:24;2024;1
31/01/24;Dizimos e ofertas - cartao de credito e debito;entrada;R$ 12.310;075a2190-bb91-4690-9373-06c084efb57b;5a6cb16e-7b4d-11ef-9b9e-2b273c4b06f7;25/09/24 11:54;2024;1
31/01/24;MANUENÇÃO CASA 1;saida;R$ 38;daefbe3b-2cbe-4300-8095-bd6c677629e7;b8befbd4-c057-11ee-a24b-8b6898a13525;31/01/24 13:42;2024;1
31/01/24;DEVOLUÇÃO EMPRESTIMO PERCILIANA;entrada;R$ 200;075a2190-bb91-4690-9373-06c084efb57b;d3b2f516-c044-11ee-9b39-abf7c4068adf;31/01/24 11:27;2024;1
31/01/24;TARIFA BANCARIA LIQUIDACAO QRCODE PIX;saida;R$ 17;21bebb22-00e2-4aa0-8153-f0cb93bac67c;7443bd7c-c5d5-11ee-9061-df426aaaa06b;07/02/24 13:25;2024;1
31/01/24;PAGTO  PRUDENTIAL IDELFONSO;saida;R$ 821;a0a4d2f2-215e-429a-ab24-a5ac36086f36;6193fbf6-c5d5-11ee-9337-f7aaf34731bd;07/02/24 13:24;2024;1
31/01/24;INSCRIÇÃO CONFERENCIA INTERNACIONAL;entrada;R$ 900;73b36c6c-dba3-4057-b964-8d2d8d0af408;986bceb4-c045-11ee-b5bf-9f942a2bc642;31/01/24 11:32;2024;1
31/01/24;VIAGEM CALDAS NOVA;entrada;R$ 278;1bdc4f31-0e91-4dc9-9857-85f1c9445737;15d9d2dc-c5d8-11ee-a27c-435f1710d773;07/02/24 13:43;2024;1
31/01/24;VIAGEM CALDAS NOVA;entrada;R$ 150,00;1bdc4f31-0e91-4dc9-9857-85f1c9445737;f8b50b16-c043-11ee-baf1-b715d9af43df;31/01/24 11:21;2024;1
31/01/24;MANUTENÇÃO CASA 1;saida;R$ 100;daefbe3b-2cbe-4300-8095-bd6c677629e7;e56b387a-c064-11ee-9941-67ca33fd43d0;31/01/24 15:16;2024;1
31/01/24;MANUTENÇÃO CASA 1;saida;R$ 100;daefbe3b-2cbe-4300-8095-bd6c677629e7;ccf74b4e-c064-11ee-9708-c7e21d17da13;31/01/24 15:16;2024;1
31/01/24;MANUTENÇÃO CASA 1;saida;R$ 100;daefbe3b-2cbe-4300-8095-bd6c677629e7;d41be478-c057-11ee-a4f8-cb71b2ff23d6;31/01/24 13:43;2024;1
31/01/24;TARIFA BANCARIA TRANSF PGTO PIX;saida;R$ 9;21bebb22-00e2-4aa0-8153-f0cb93bac67c;af4dd868-d254-11ee-a3b9-eb244f512e3b;23/02/24 11:06;2024;1
31/01/24;TARIFA BANCARIA TRANSF PGTO PIX;saida;R$ 9;21bebb22-00e2-4aa0-8153-f0cb93bac67c;6692651e-c5c3-11ee-b73b-7ff08a79e010;07/02/24 11:15;2024;1
30/01/24;DIZIMOS;entrada;R$ 20,00;075a2190-bb91-4690-9373-06c084efb57b;1966fcfa-c05f-11ee-bd10-0fba83ab5e29;31/01/24 14:35;2024;1
30/01/24;DIZIMOS;entrada;R$ 20;075a2190-bb91-4690-9373-06c084efb57b;e67f9c20-c05e-11ee-bee7-87dfe0e8cd3d;31/01/24 14:33;2024;1
30/01/24;DIZIMOS;entrada;R$ 20;075a2190-bb91-4690-9373-06c084efb57b;e1ae6eec-c05e-11ee-ad00-975c0ba6afed;31/01/24 14:33;2024;1
30/01/24;DIZIMOS;entrada;R$ 10;075a2190-bb91-4690-9373-06c084efb57b;ef9a7032-c05e-11ee-86cc-0b42aca2e5a6;31/01/24 14:34;2024;1
30/01/24;DIZIMOS;entrada;R$ 10;075a2190-bb91-4690-9373-06c084efb57b;d93924fa-c05e-11ee-bd85-bf53bfefc857;31/01/24 14:33;2024;1
30/01/24;DIZIMOS;entrada;R$ 15;075a2190-bb91-4690-9373-06c084efb57b;d3cf1038-c05e-11ee-9ee9-b72d4d42fd5a;31/01/24 14:33;2024;1
30/01/24;DIZIMOS;entrada;R$ 200;075a2190-bb91-4690-9373-06c084efb57b;dd7de71c-c05e-11ee-87ba-47652df1353c;31/01/24 14:33;2024;1
30/01/24;DIZIMOS;entrada;R$ 783;075a2190-bb91-4690-9373-06c084efb57b;0e74ab62-c05f-11ee-96cf-a30dac8cc234;31/01/24 14:34;2024;1
30/01/24;DIZIMOS;entrada;R$ 230;075a2190-bb91-4690-9373-06c084efb57b;070fad5e-c05f-11ee-bcae-731bfac484c6;31/01/24 14:34;2024;1
30/01/24;DIZIMOS;entrada;R$ 17;075a2190-bb91-4690-9373-06c084efb57b;0245fd00-c05f-11ee-afa5-cb214d846e7a;31/01/24 14:34;2024;1
30/01/24;DIZIMOS;entrada;R$ 33;075a2190-bb91-4690-9373-06c084efb57b;fd031576-c05e-11ee-ad70-970f56b765bb;31/01/24 14:34;2024;1
30/01/24;DIZIMOS;entrada;R$ 470;075a2190-bb91-4690-9373-06c084efb57b;5f65f23e-c05e-11ee-9aca-cf04293de2d5;31/01/24 14:30;2024;1
30/01/24;OFERTA CONSTRUÇÃO;entrada;R$ 200;d87be5eb-32fd-4756-a72e-9d6478a848a2;4fac46a8-c05a-11ee-a388-2fe854befe09;31/01/24 14:01;2024;1
30/01/24;PAGTO NFS 6 E 7 NATANAEL AFONSO ALVES DA SILVA;saida;R$ 1.900;30d41a14-e0ea-450f-a168-b79453bfd020;46dcfcde-c05a-11ee-a3e8-4f238f695796;31/01/24 14:00;2024;1
30/01/24;TARIFA BANCARIA TRANSF PGTO PIX;saida;R$ 9;21bebb22-00e2-4aa0-8153-f0cb93bac67c;58183758-c05e-11ee-b366-ef57eae333b3;31/01/24 14:29;2024;1
29/01/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;425f5202-c05e-11ee-b23a-f39c3990dfb0;31/01/24 14:29;2024;1
29/01/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;0acbb1aa-c05e-11ee-b08a-1f5e9bcff563;31/01/24 14:27;2024;1
29/01/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;71aad7d0-c05d-11ee-9be2-53f53d0eb95c;31/01/24 14:23;2024;1
29/01/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;fd856f28-c05c-11ee-bca5-2b518f50c63f;31/01/24 14:20;2024;1
29/01/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;ca4684f8-c05c-11ee-a622-0b3395ae4b74;31/01/24 14:18;2024;1
29/01/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;6e65c7b6-c05c-11ee-aa1c-bb73ff2ae98f;31/01/24 14:16;2024;1
29/01/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;59ae07e8-c05c-11ee-96b8-d70d9e394ce5;31/01/24 14:15;2024;1
29/01/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;4578b62e-c05c-11ee-bc05-d3215a423a60;31/01/24 14:15;2024;1
29/01/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;30f7b4de-c05c-11ee-91c6-676759dfac12;31/01/24 14:14;2024;1
29/01/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;2bc236a6-c05c-11ee-a294-fbd5f582ff31;31/01/24 14:14;2024;1
29/01/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;d88e835e-c05b-11ee-bb75-dfe424749e81;31/01/24 14:12;2024;1
29/01/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;cbf8e756-c05b-11ee-9337-2f5ee6278990;31/01/24 14:11;2024;1
29/01/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;774b7534-c05b-11ee-94c4-7f5e7773b99b;31/01/24 14:09;2024;1
29/01/24;DIZIMOS;entrada;R$ 50,00;075a2190-bb91-4690-9373-06c084efb57b;7106d394-c05b-11ee-acb2-43f01f7123c9;31/01/24 14:09;2024;1
29/01/24;DIZIMOS;entrada;R$ 20,00;075a2190-bb91-4690-9373-06c084efb57b;e7996a42-c05d-11ee-97eb-1baad0742608;31/01/24 14:26;2024;1
29/01/24;DIZIMOS;entrada;R$ 20;075a2190-bb91-4690-9373-06c084efb57b;7a2582ee-c05c-11ee-9ab1-43b339495a8c;31/01/24 14:16;2024;1
29/01/24;DIZIMOS;entrada;R$ 20;075a2190-bb91-4690-9373-06c084efb57b;3b7efcdc-c05c-11ee-a73d-7b2b3bd39453;31/01/24 14:14;2024;1
29/01/24;DIZIMOS;entrada;R$ 20,00;075a2190-bb91-4690-9373-06c084efb57b;dda722e2-c05b-11ee-a5ea-7bd9d302f873;31/01/24 14:12;2024;1
29/01/24;DIZIMOS;entrada;R$ 20;075a2190-bb91-4690-9373-06c084efb57b;d15b4a22-c05b-11ee-90b9-4b7cbc49abd0;31/01/24 14:11;2024;1
29/01/24;DIZIMOS;entrada;R$ 10;075a2190-bb91-4690-9373-06c084efb57b;1473523a-c05e-11ee-a2a8-6332028372a5;31/01/24 14:27;2024;1
29/01/24;DIZIMOS;entrada;R$ 10;075a2190-bb91-4690-9373-06c084efb57b;04dc720c-c05e-11ee-a275-a32e07bba0dd;31/01/24 14:27;2024;1
29/01/24;DIZIMOS;entrada;R$ 10;075a2190-bb91-4690-9373-06c084efb57b;77b42b0e-c05d-11ee-a7cf-a7c37b47969b;31/01/24 14:23;2024;1
29/01/24;DIZIMOS;entrada;R$ 10;075a2190-bb91-4690-9373-06c084efb57b;bb44de0a-c05c-11ee-b352-5360fde62f72;31/01/24 14:18;2024;1
29/01/24;DIZIMOS;entrada;R$ 10;075a2190-bb91-4690-9373-06c084efb57b;e8369d82-c05b-11ee-a3f2-4f040c3af57e;31/01/24 14:12;2024;1
29/01/24;DIZIMOS;entrada;R$ 100;075a2190-bb91-4690-9373-06c084efb57b;37837962-c05e-11ee-ac56-e319a958c445;31/01/24 14:28;2024;1
29/01/24;DIZIMOS;entrada;R$ 100;075a2190-bb91-4690-9373-06c084efb57b;45b89f4a-c05d-11ee-bcdf-53efe248e41b;31/01/24 14:22;2024;1
29/01/24;DIZIMOS;entrada;R$ 100;075a2190-bb91-4690-9373-06c084efb57b;c55f90e2-c05c-11ee-9abe-f3e0301d7025;31/01/24 14:18;2024;1
29/01/24;DIZIMOS;entrada;R$ 100;075a2190-bb91-4690-9373-06c084efb57b;68d7d664-c05b-11ee-9171-c30e2a11b94e;31/01/24 14:08;2024;1
29/01/24;DIZIMOS;entrada;R$ 30;075a2190-bb91-4690-9373-06c084efb57b;b4a22922-c05c-11ee-bcc5-cf63938e662c;31/01/24 14:18;2024;1
29/01/24;DIZIMOS;entrada;R$ 200;075a2190-bb91-4690-9373-06c084efb57b;218353f0-c05c-11ee-91a9-0f6bcf0ff52c;31/01/24 14:14;2024;1
29/01/24;DIZIMOS;entrada;R$ 25,00;075a2190-bb91-4690-9373-06c084efb57b;0ff989f4-c05e-11ee-b411-53b61fa71766;31/01/24 14:27;2024;1
29/01/24;DIZIMOS;entrada;R$ 25,00;075a2190-bb91-4690-9373-06c084efb57b;b06b12e6-c05d-11ee-ad3b-1bda0ccff9a4;31/01/24 14:25;2024;1
29/01/24;DIZIMOS;entrada;R$ 500;075a2190-bb91-4690-9373-06c084efb57b;a0819cf2-c05c-11ee-b679-0b59f8858b26;31/01/24 14:17;2024;1
29/01/24;DIZIMOS;entrada;R$ 150,00;075a2190-bb91-4690-9373-06c084efb57b;3c3de2e4-c05e-11ee-a699-837438cd8897;31/01/24 14:29;2024;1
29/01/24;DIZIMOS;entrada;R$ 150,00;075a2190-bb91-4690-9373-06c084efb57b;8b3dd6ea-c05b-11ee-abf0-cb855407b653;31/01/24 14:09;2024;1
29/01/24;DIZIMOS;entrada;R$ 2.336;075a2190-bb91-4690-9373-06c084efb57b;485938e4-c05e-11ee-b7de-0755b18a0541;31/01/24 14:29;2024;1
29/01/24;DIZIMOS;entrada;R$ 13;075a2190-bb91-4690-9373-06c084efb57b;24438d1a-c05e-11ee-b1e9-ff4f0285ab3b;31/01/24 14:28;2024;1
29/01/24;DIZIMOS;entrada;R$ 9;075a2190-bb91-4690-9373-06c084efb57b;c990b9d8-c05d-11ee-bc62-4397ed9d8617;31/01/24 14:25;2024;1
29/01/24;DIZIMOS;entrada;R$ 60;075a2190-bb91-4690-9373-06c084efb57b;9bb64212-c05d-11ee-b5f8-af96bdd6eda3;31/01/24 14:24;2024;1
29/01/24;DIZIMOS;entrada;R$ 180;075a2190-bb91-4690-9373-06c084efb57b;0d2ef00c-c05d-11ee-9322-e3b9a8d2c3d1;31/01/24 14:20;2024;1
29/01/24;DIZIMOS;entrada;R$ 95;075a2190-bb91-4690-9373-06c084efb57b;f35f30e2-c05c-11ee-a109-13b10fc4ad5e;31/01/24 14:19;2024;1
29/01/24;DIZIMOS;entrada;R$ 300;075a2190-bb91-4690-9373-06c084efb57b;d04f25bc-c05c-11ee-bfe2-470a5c781dbe;31/01/24 14:18;2024;1
29/01/24;DIZIMOS;entrada;R$ 720;075a2190-bb91-4690-9373-06c084efb57b;7fb723ac-c05c-11ee-a56a-47c0fc611b5f;31/01/24 14:16;2024;1
29/01/24;DIZIMOS;entrada;R$ 1.000;075a2190-bb91-4690-9373-06c084efb57b;68c3f92c-c05c-11ee-9361-cb507b4bf7e9;31/01/24 14:16;2024;1
29/01/24;DIZIMOS;entrada;R$ 1.098;075a2190-bb91-4690-9373-06c084efb57b;3638ab56-c05c-11ee-a49a-ef9399c66cb0;31/01/24 14:14;2024;1
29/01/24;DIZIMOS;entrada;R$ 720;075a2190-bb91-4690-9373-06c084efb57b;918f2044-c05b-11ee-9f25-c3ddf6a34c32;31/01/24 14:10;2024;1
29/01/24;DIZIMOS;entrada;R$ 1.000;075a2190-bb91-4690-9373-06c084efb57b;3b6c1c62-c05b-11ee-aa94-63d48f236fa0;31/01/24 14:07;2024;1
29/01/24;DIZIMOS;entrada;R$ 1.200;075a2190-bb91-4690-9373-06c084efb57b;20e9cb3c-c05b-11ee-b5c4-b37e456cbb0f;31/01/24 14:06;2024;1
29/01/24;OFERTA CONSTRUÇÃO;entrada;R$ 30;d87be5eb-32fd-4756-a72e-9d6478a848a2;2c8534c8-c05a-11ee-ace5-378e31b73506;31/01/24 14:00;2024;1
29/01/24;OFERTA CONSTRUÇÃO;entrada;R$ 2.032,95;d87be5eb-32fd-4756-a72e-9d6478a848a2;c323e872-c058-11ee-bbb1-7b4f6ee72c2d;31/01/24 13:49;2024;1
29/01/24;PAGTO SOCIO DO EVANGELHO;saida;R$ 3.550;e95f9924-1fdd-4e86-8ff1-c98d6e9690b4;4365aff0-c05b-11ee-b631-9bcd57991a11;31/01/24 14:07;2024;1
29/01/24;PAGTO CONTA DE LUZ CEMIG DISTRIB./MG-8094934877;saida;R$ 184;0873203f-5651-48e1-bb85-d3c6c17eb2bc;1a2da638-c05b-11ee-9089-b3678d8159de;31/01/24 14:06;2024;1
29/01/24;INSCRIÇÃO CONFERENCIA;entrada;R$ 270;73b36c6c-dba3-4057-b964-8d2d8d0af408;2bfac294-c05e-11ee-ac2e-735e62f4ec9d;31/01/24 14:28;2024;1
29/01/24;INSCRIÇÃO CONFERENCIA;entrada;R$ 270;73b36c6c-dba3-4057-b964-8d2d8d0af408;831e2d14-c05d-11ee-b1e9-6bb2d40d206a;31/01/24 14:23;2024;1
29/01/24;INSCRIÇÃO CONFERENCIA;entrada;R$ 270,00;73b36c6c-dba3-4057-b964-8d2d8d0af408;6a2c7dce-c05d-11ee-9cf8-0fc05797d27b;31/01/24 14:23;2024;1
29/01/24;INSCRIÇÃO CONFERENCIA;entrada;R$ 540,00;73b36c6c-dba3-4057-b964-8d2d8d0af408;bc53b5d8-c05b-11ee-a535-931a57953b51;31/01/24 14:11;2024;1
29/01/24;PAGTO NF 151 RTM ENGENHARIA LTDA - PROJETO ELETRICO;saida;R$ 5.057;30d41a14-e0ea-450f-a168-b79453bfd020;22d7cc2e-c05a-11ee-aea0-c7829935f74a;31/01/24 13:59;2024;1
29/01/24;PAGTO NF 10 LUCAS SOUZA DE ASSIS;saida;R$ 27.000;30d41a14-e0ea-450f-a168-b79453bfd020;0f09033e-c05a-11ee-a191-fb72213b5c1c;31/01/24 13:59;2024;1
29/01/24;PAGTO VIAGEM CALDAS NOVA;entrada;R$ 139;1bdc4f31-0e91-4dc9-9857-85f1c9445737;a19c8c9c-c05b-11ee-ac29-531f92f96ac6;31/01/24 14:10;2024;1
26/01/24;DIZIMOS;entrada;R$ 20;075a2190-bb91-4690-9373-06c084efb57b;e09375ce-c05a-11ee-bc86-efc1e1fb09a0;31/01/24 14:05;2024;1
26/01/24;DIZIMOS;entrada;R$ 500;075a2190-bb91-4690-9373-06c084efb57b;c041ce56-c05a-11ee-8c11-e33157ee5523;31/01/24 14:04;2024;1
26/01/24;DIZIMOS;entrada;R$ 51;075a2190-bb91-4690-9373-06c084efb57b;f506ac1a-c05a-11ee-a9e5-53a19894a5d7;31/01/24 14:05;2024;1
26/01/24;MANUTENÇÃO CASA 1;saida;R$ 7;daefbe3b-2cbe-4300-8095-bd6c677629e7;ddbbd50e-bc6c-11ee-8aa1-bf113eb0d364;26/01/24 14:03;2024;1
26/01/24;MANUTENÇÃO CASA 1;saida;R$ 8;daefbe3b-2cbe-4300-8095-bd6c677629e7;c5dc31cc-bc6c-11ee-bd01-df039d916fdc;26/01/24 14:03;2024;1
26/01/24;MANUTENÇÃO CASA 1;saida;R$ 18;daefbe3b-2cbe-4300-8095-bd6c677629e7;b0e4ea0c-bc6c-11ee-9d94-0f7522cee9ea;26/01/24 14:02;2024;1
26/01/24;MANUTENÇÃO CASA 1;saida;R$ 8;daefbe3b-2cbe-4300-8095-bd6c677629e7;96da5912-bc6c-11ee-bf71-3f311256551a;26/01/24 14:01;2024;1
26/01/24;OFERTA MICRORREGIAO;entrada;R$ 2.581,91;ecf5b99e-f79f-4a0a-af84-fd93e889d032;1055253c-e234-11ee-918f-d7fa9c9382b6;14/03/24 15:52;2024;1
26/01/24;PAGTO EDILSON GERALDO DE AS 26/01;saida;R$ 900;daefbe3b-2cbe-4300-8095-bd6c677629e7;ac93b536-c05a-11ee-af2d-b306108e8ca5;31/01/24 14:03;2024;1
26/01/24;INSCRIÇÃO CONFERENCIA;entrada;R$ 270;73b36c6c-dba3-4057-b964-8d2d8d0af408;ff4e63e8-c05a-11ee-a4b7-6b865d0e940a;31/01/24 14:05;2024;1
26/01/24;INSCRIÇÃO CONFERENCIA;entrada;R$ 270;73b36c6c-dba3-4057-b964-8d2d8d0af408;e7bdf1da-c05a-11ee-b494-239ba44a0ca1;31/01/24 14:05;2024;1
26/01/24;INSCRIÇÃO CONFERENCIA;entrada;R$ 270,00;73b36c6c-dba3-4057-b964-8d2d8d0af408;d846ca06-c05a-11ee-ab19-8b0194f760b1;31/01/24 14:04;2024;1
26/01/24;INSCRIÇÃO CONFERENCIA;entrada;R$ 270;73b36c6c-dba3-4057-b964-8d2d8d0af408;bad88518-c05a-11ee-be13-474f91a180f2;31/01/24 14:04;2024;1
26/01/24;INSCRIÇÃO CONFERENCIA INTERNACIONAL;entrada;R$ 810;73b36c6c-dba3-4057-b964-8d2d8d0af408;766f524a-bc6c-11ee-88c0-6b73fb427f17;26/01/24 14:00;2024;1
26/01/24;OFERTA CONSTRUÇÃO;entrada;R$ 100;d87be5eb-32fd-4756-a72e-9d6478a848a2;e916b7a2-c059-11ee-9a36-539b8fabb65b;31/01/24 13:58;2024;1
25/01/24;DIZIMOS;entrada;R$ 50;075a2190-bb91-4690-9373-06c084efb57b;92f779aa-bc6d-11ee-be4f-639563599357;26/01/24 14:08;2024;1
25/01/24;DIZIMOS;entrada;R$ 20,00;075a2190-bb91-4690-9373-06c084efb57b;86854d64-bc6d-11ee-ba2e-673df29e9bbd;26/01/24 14:08;2024;1
25/01/24;DIZIMOS;entrada;R$ 30;075a2190-bb91-4690-9373-06c084efb57b;9dfcb270-bc6d-11ee-9ba7-ff83a2dfab7a;26/01/24 14:09;2024;1
25/01/24;DIZIMOS;entrada;R$ 30;075a2190-bb91-4690-9373-06c084efb57b;80fb4312-bc6d-11ee-8d8c-abbc561f79d7;26/01/24 14:08;2024;1
25/01/24;DIZIMOS;entrada;R$ 30,00;075a2190-bb91-4690-9373-06c084efb57b;79f3ec40-bc6d-11ee-8f66-83a5cf774983;26/01/24 14:08;2024;1
25/01/24;DIZIMOS;entrada;R$ 125;075a2190-bb91-4690-9373-06c084efb57b;b880be48-bc6d-11ee-9185-9f3ae4dc57a9;26/01/24 14:09;2024;1
25/01/24;DIZIMOS;entrada;R$ 600;075a2190-bb91-4690-9373-06c084efb57b;ad340086-bc6d-11ee-a7a7-ab706f0e718c;26/01/24 14:09;2024;1
25/01/24;DIZIMOS;entrada;R$ 45;075a2190-bb91-4690-9373-06c084efb57b;a5421462-bc6d-11ee-a770-b7b676ed5280;26/01/24 14:09;2024;1
